user_influence,network,metric_type,metric_value,readability,multimedia_presence,reach,longevity
0.1188,1,1,0.0092,38.32,0,8587,10
0.1146,1,1,0.0052,68.77,0,2835,4
0.0955,1,1,0.0040,52.87,0,8086,6
0.1091,1,1,0.0046,49.99,0,1559,6
0.1686,1,1,0.0069,47.79,0,52118,3
0.1128,1,1,0.0040,58.62,0,1043,8
0.1041,1,1,0.0046,75.2,0,1709,5
0.1125,1,1,0.0040,67.25,0,525,1
0.1194,1,1,0.0040,75.71,0,7325,11
0.1145,1,1,0.0040,75.71,0,10845,11
0.1125,1,1,0.0040,50.16,0,1833,1
0.1149,1,1,0.0046,50.16,0,4020,2
0.1028,1,1,0.0046,72.5,0,1476,4
0.1128,1,1,0.0058,38.32,0,7197,10
0.1128,1,1,0.0052,88.02,0,8272,2
0.1151,1,1,0.0087,50.16,0,6761,2
0.1133,1,1,0.0040,40.51,0,2218,4
0.1102,1,1,0.0046,84.17,0,8348,9
0.0713,1,1,0.0127,72.12,0,180471,2
0.0728,1,1,0.0040,59.3,0,54428,4
0.1127,1,1,0.0040,76.22,0,1579,3
0.1088,1,1,0.0173,55.58,0,4568,5
0.1176,1,1,0.0040,49.15,0,6289,7
0.0496,1,1,0.0133,71.51,0,2083,7
0.1197,1,1,0.0058,75.71,0,13423,11
0.1065,1,1,0.0040,76.22,0,4587,3
0.1136,1,1,0.0040,96.18,0,3842,5
0.1132,1,1,0.0063,72.5,0,2356,5
0.1158,1,1,0.0046,54.56,0,62144,3
0.1124,1,1,0.0040,-1.29,1,1350,1
0.1098,1,1,0.0075,72.5,0,2064,4
0.1144,1,1,0.0052,34.26,0,13273,3
0.1125,1,1,0.0040,49.48,1,418,2
0.1409,1,1,0.0052,68.77,0,180776,5
0.1128,1,1,0.0052,51.34,0,4393,2
0.1143,1,1,0.0040,68.77,0,4155,5
0.1195,1,1,0.0040,75.71,0,7973,11
0.1149,1,1,0.0040,50.16,0,3096,2
0.1131,1,1,0.0052,72.5,0,790,5
0.1135,1,1,0.0075,60.82,0,7129,3
0.1147,1,1,0.0052,68.77,0,3770,4
0.1200,1,1,0.0052,91.61,0,10084,9
0.1176,1,1,0.0040,49.15,0,5304,7
0.1143,1,1,0.0069,33.07,0,2922,5
0.1128,1,1,0.0040,25.8,0,701,6
0.0528,1,1,0.0063,37.98,1,13570,12
0.0801,1,1,0.0040,47.79,0,4267,3
0.1129,1,1,0.0046,72.53,0,3287,8
0.1130,1,1,0.0058,83.66,0,6874,4
0.1150,1,1,0.0040,50.16,0,5315,2
0.1040,1,1,0.0046,34.26,0,2207,3
0.1053,1,1,0.0040,49.15,0,6410,7
0.1142,1,1,0.0052,33.07,0,2450,5
0.1127,1,1,0.0052,84.17,0,2259,1
0.1130,1,1,0.0040,45.42,0,7184,5
0.1128,1,1,0.0058,29.52,0,965,3
0.1126,1,1,0.0069,56.59,0,674,2
0.1160,1,1,0.0040,55.24,0,3789,7
0.0957,1,1,0.0040,75.2,0,700,5
0.1127,1,1,0.0052,42.72,0,588,6
0.1146,1,1,0.0040,68.77,0,2545,4
0.1140,1,1,0.0040,34.26,0,5797,3
0.1176,1,1,0.0069,49.15,0,5758,7
0.1128,1,1,0.0058,56.59,0,881,4
0.1195,1,1,0.0046,75.71,0,7824,11
0.0951,1,1,0.0046,68.77,0,7944,4
0.1168,1,1,0.0052,61.67,0,13725,10
0.1129,1,1,0.0075,58.62,0,2748,8
0.1126,1,1,0.0046,57.61,0,1368,5
0.1155,1,1,0.0040,56.59,0,11342,11
0.1133,1,1,0.0046,54.56,0,5197,3
0.1090,1,1,0.0046,75.71,0,18648,11
0.1167,1,1,0.0052,61.67,0,12568,10
0.1167,1,1,0.0046,35.44,0,4458,7
0.1136,1,1,0.0052,96.18,0,3725,5
0.0946,1,1,0.0052,78.75,0,41466,2
0.0751,1,1,0.0046,43.73,0,12790,8
0.0788,1,1,0.0040,50.16,0,12333,5
0.1139,1,1,0.0040,65.05,0,21957,10
0.1124,1,1,0.0040,50.16,0,676,2
0.1064,1,1,0.0046,38.66,0,715,3
0.1127,1,1,0.0052,76.72,0,2797,3
0.1149,1,1,0.0052,50.16,0,3349,2
0.0930,1,1,0.0046,67.76,0,38384,8
0.1064,1,1,0.0046,38.66,0,807,3
0.1125,1,1,0.0046,80.28,0,600,5
0.1149,1,1,0.0046,50.16,0,3853,2
0.1139,1,1,0.0052,43.73,0,4251,3
0.1195,1,1,0.0052,52.19,0,8309,7
0.1117,1,1,0.0046,49.99,0,2722,6
0.1056,1,1,0.0069,56.59,0,1530,2
0.1133,1,1,0.0046,40.51,0,2180,4
0.1138,1,1,0.0040,49.99,0,2215,6
0.1144,1,1,0.0133,56.59,0,3962,11
0.1176,1,1,0.0081,49.15,0,6260,7
0.1135,1,1,0.0121,55.58,0,12858,3
0.1194,1,1,0.0058,75.71,0,6782,11
0.0936,1,1,0.0046,71.48,0,1446,3
0.1129,1,1,0.0046,96.48,0,3470,6
0.1132,1,1,0.0063,72.5,0,1841,5
0.1125,1,1,0.0052,9.89,0,1494,4
0.1069,1,1,0.0081,84.17,0,4358,3
0.1176,1,1,0.0046,49.15,0,5742,7
0.0970,1,1,0.0063,51.85,0,18455,2
0.0876,1,1,0.0040,33.24,0,1363,3
0.1099,1,1,0.0040,60.82,0,568,6
0.2546,1,1,0.0548,43.73,0,2060694,3
0.1143,1,1,0.0063,33.07,0,2734,5
0.1124,1,1,0.0052,56.59,0,174,1
0.1139,1,1,0.0046,67.76,0,13323,8
0.0788,1,1,0.0046,50.16,0,6797,2
0.1124,1,1,0.0040,56.59,0,633,1
0.1149,1,1,0.0046,50.16,0,2486,2
0.1126,1,1,0.0069,50.16,0,2667,2
0.1139,1,1,0.0052,34.26,0,2904,3
0.0924,1,1,0.0104,34.26,0,4255,3
0.0755,1,1,0.0461,56.59,0,305380,11
0.1126,1,1,0.0046,37.98,1,468,4
0.1139,1,1,0.0069,49.99,0,3582,6
0.1175,1,1,0.0058,75.71,0,7337,11
0.1129,1,1,0.0040,60.31,0,698,5
0.1139,1,1,0.0063,34.26,0,3267,3
0.1147,1,1,0.0040,49.99,0,22283,6
0.1149,1,1,0.0052,50.16,0,2543,2
0.1134,1,1,0.0052,60.82,0,4494,3
0.1299,1,1,0.1078,63.02,0,267889,11
0.0788,1,1,0.0058,23.77,0,3413,2
0.1176,1,1,0.0046,49.15,0,5284,7
0.1126,1,1,0.0052,51.34,0,283,2
0.1133,1,1,0.0046,60.82,0,1370,3
0.1126,1,1,0.0046,63.02,0,1949,6
0.1177,1,1,0.0069,49.15,0,8209,7
0.1177,1,1,0.0069,49.15,0,8572,7
0.1125,1,1,0.0046,65.05,0,481,4
0.2023,1,1,0.1920,71.48,0,594681,3
0.1149,1,1,0.0058,68.77,0,8305,4
0.1129,1,1,0.0046,25.8,0,1141,6
0.1102,1,1,0.0046,35.27,0,16736,8
0.1060,1,1,0.0052,69.28,0,2149,7
0.1112,1,1,0.0040,49.99,0,3221,6
0.1086,1,1,0.0052,88.43,0,980,4
0.1176,1,1,0.0046,49.15,0,5887,7
0.1137,1,1,0.0069,96.18,0,5928,5
0.1133,1,1,0.0052,56.62,0,1353,2
0.0964,1,1,0.0081,59.3,0,6513,4
0.1132,1,1,0.0081,55.58,0,2238,5
0.1016,1,1,0.0040,34.26,0,2980,3
0.1065,1,1,0.0040,68.77,0,5354,4
0.1153,1,1,0.0040,56.59,0,8282,11
0.1126,1,1,0.0046,27.83,0,2263,2
0.1127,1,1,0.0046,8.2,0,554,5
-2.4494,1,1,0.0092,50.16,0,12063912,6
0.1196,1,1,0.0046,75.71,0,10298,11
0.1125,1,1,0.0040,37.3,1,657,2
0.1127,1,1,0.0058,48.13,0,3529,1
0.1053,1,1,0.0040,49.15,0,6227,7
0.1111,1,1,0.0040,68.44,0,1437,5
0.1107,1,1,0.0092,72.5,0,63090,5
0.1194,1,1,0.0069,75.71,0,7371,11
0.1151,1,1,0.0040,68.77,0,13016,4
0.1194,1,1,0.0075,75.71,0,7656,11
0.1147,1,1,0.0046,68.77,0,5163,4
0.1137,1,1,0.0040,63.86,0,1424,6
0.1089,1,1,0.0069,71.48,0,5279,3
0.0981,1,1,0.0046,83.15,0,452,3
0.1130,1,1,0.0040,71.48,0,1983,3
0.1044,1,1,0.0046,47.45,0,4662,4
0.1137,1,1,0.0046,50.84,0,2921,7
0.1131,1,1,0.0052,58.62,0,1192,6
0.1150,1,1,0.0040,84.17,0,3080,8
0.1131,1,1,0.0046,54.56,0,1591,3
0.1067,1,1,0.0069,55.58,0,1385,5
0.1149,1,1,0.0087,50.16,0,3926,2
0.1136,1,1,0.0046,50.84,0,1853,7
0.1030,1,1,0.0040,34.26,0,4566,3
0.1136,1,1,0.0040,50.84,0,2129,7
0.1127,1,1,0.0052,55.58,0,988,6
0.1109,1,1,0.0052,47.12,0,12886,7
0.1176,1,1,0.0052,49.15,0,5304,7
0.1124,1,1,0.0046,92.8,0,774,1
0.1114,1,1,0.0063,83.15,0,1227,3
0.1154,1,1,0.0040,50.16,0,3623,10
0.1151,1,1,0.0040,50.16,0,8624,2
0.1144,1,1,0.0104,68.77,0,5885,5
0.1074,1,1,0.0092,18.35,0,5568,4
0.1147,1,1,0.0052,68.77,0,5500,4
0.1056,1,1,0.0063,50.16,0,3195,4
0.1129,1,1,0.0058,41.36,0,644,5
0.1131,1,1,0.0052,58.62,0,1096,6
0.1095,1,1,0.0058,39.67,0,1346,6
0.1126,1,1,0.0063,84.17,0,535,1
0.1139,1,1,0.0063,34.26,0,1954,3
0.1729,1,1,0.0260,35.44,0,745463,7
0.1146,1,1,0.0092,56.59,0,4776,10
0.1134,1,1,0.0092,40.51,0,3279,4
0.0821,1,1,0.0087,50.16,0,5562,6
0.1150,1,1,0.0069,50.16,0,5541,2
0.1127,1,1,0.0046,56.59,0,462,4
0.1139,1,1,0.0046,67.76,0,12462,8
0.1145,1,1,0.0081,56.59,0,2806,10
0.1105,1,1,0.0087,62.68,1,3484,3
0.1127,1,1,0.0046,52.36,0,6677,2
0.0941,1,1,0.0069,77.91,0,2144,5
0.1127,1,1,0.0052,88.43,0,2515,4
0.1127,1,1,0.0040,56.59,0,1697,3
0.1194,1,1,0.0046,75.71,0,7467,11
0.1088,1,1,0.0179,33.07,0,2124,5
0.1126,1,1,0.0052,69.28,0,3512,7
0.1104,1,1,0.0058,34.26,0,1648,3
0.1134,1,1,0.0046,40.51,0,2903,4
0.1133,1,1,0.0046,60.82,0,1928,3
0.1138,1,1,0.0104,43.73,0,2726,3
0.1130,1,1,0.0040,41.7,0,1729,4
0.1128,1,1,0.0063,33.07,0,2169,5
0.1124,1,1,0.0040,70.13,0,1523,1
0.1067,1,1,0.0040,35.44,0,5656,7
0.1147,1,1,0.0052,68.77,0,5254,4
0.1125,1,1,0.0046,59.8,0,185,4
0.1132,1,1,0.0092,57.61,0,8589,4
0.1143,1,1,0.0052,68.77,0,2617,5
0.1162,1,1,0.0075,75.71,0,11975,11
0.1136,1,1,0.0040,39.67,0,3244,6
0.1127,1,1,0.0081,25.8,0,3310,3
0.1130,1,1,0.0040,71.48,0,1001,3
0.1150,1,1,0.0058,50.16,0,6041,2
0.1082,1,1,0.0098,86.37,0,2623,2
0.1124,1,1,0.0040,28.5,1,237,1
0.1082,1,1,0.0052,68.77,0,6110,4
0.1132,1,1,0.0046,71.48,0,7187,3
0.0665,1,1,0.0063,60.31,0,16146,2
0.1195,1,1,0.0046,75.71,0,8145,11
0.1138,1,1,0.0046,49.99,0,1543,6
0.0960,1,1,0.0040,73.51,0,2565,3
0.1201,1,1,0.0046,75.71,0,23179,11
0.1086,1,1,0.0075,74.56,0,2522,7
0.1208,1,1,0.0081,91.61,0,28130,9
0.1138,1,1,0.0058,43.73,0,1877,3
0.1143,1,1,0.0075,68.77,0,2278,5
0.1194,1,1,0.0087,75.71,0,6946,11
0.1125,1,1,0.0040,75.2,1,754,1
0.1127,1,1,0.0069,55.58,0,1588,6
0.1158,1,1,0.0040,35.27,0,3729,8
0.0933,1,1,0.0052,44.75,1,841,1
0.1117,1,1,0.0046,75.71,0,7267,11
0.1134,1,1,0.0040,56.62,0,2952,2
0.1195,1,1,0.0092,75.71,0,7978,11
0.1082,1,1,0.0046,75.2,0,2505,5
0.1127,1,1,0.0052,63.02,0,4169,5
0.1195,1,1,0.0040,52.19,0,8495,7
0.1195,1,1,0.0046,75.71,0,9497,11
0.1175,1,1,0.0052,52.36,0,5460,11
0.1128,1,1,0.0040,47.12,0,915,7
0.1141,1,1,0.0058,34.26,0,6384,3
0.1146,1,1,0.0063,68.77,0,2242,4
0.1126,1,1,0.0058,69.28,0,1198,5
0.1060,1,1,0.0046,63.02,0,15012,11
0.1126,1,1,0.0040,68.26,0,1583,11
0.1115,1,1,0.0052,67.76,0,1916,8
0.1138,1,1,0.0046,34.26,0,1487,3
0.0687,1,1,0.0133,75.88,0,42720,8
0.1125,1,1,0.0058,58.62,0,2460,4
0.1176,1,1,0.0046,49.15,0,7069,7
0.1195,1,1,0.0075,75.71,0,9739,11
0.1195,1,1,0.0058,75.71,0,8176,11
0.1195,1,1,0.0040,75.71,0,8489,11
0.1134,1,1,0.0046,67.76,0,2475,8
0.1132,1,1,0.0046,58.62,0,4406,6
0.1132,1,1,0.0052,67.08,0,16131,4
0.1128,1,1,0.0081,76.72,0,6556,4
0.1143,1,1,0.0156,68.77,0,3545,5
0.1015,1,1,0.0040,72.5,0,3982,2
0.1094,1,1,0.0063,88.43,0,1574,4
0.1126,1,1,0.0040,51.34,0,5232,6
0.1194,1,1,0.0040,64.04,0,25581,14
0.1068,1,1,0.0046,97.2,0,576,2
0.0778,1,1,0.0058,60.82,0,71986,3
0.1126,1,1,0.0052,80.28,0,1202,5
0.1138,1,1,0.0075,63.86,0,3126,6
0.1143,1,1,0.0052,33.07,0,2763,5
0.1128,1,1,0.0040,47.79,0,447,3
0.1100,1,1,0.0104,55.58,0,3143,6
0.1149,1,1,0.0046,50.16,0,2852,2
0.1146,1,1,0.0046,68.77,0,3301,4
0.1135,1,1,0.0040,96.18,0,1584,5
0.1196,1,1,0.0040,75.71,0,11476,11
0.1138,1,1,0.0040,49.99,0,1557,6
0.1109,1,1,0.0052,47.15,0,825,2
0.0992,1,1,0.0087,72.5,0,3038,4
0.1195,1,1,0.0052,75.71,0,7799,11
0.1133,1,1,0.0046,60.82,0,2721,3
0.1132,1,1,0.0052,61.83,0,914,5
0.1132,1,1,0.0046,45.42,0,10953,5
0.1164,1,1,0.0046,63.02,0,4739,11
0.0939,1,1,0.0046,62.34,1,2595,2
0.1120,1,1,0.0092,57.61,0,3054,4
0.1194,1,1,0.0040,75.71,0,7589,11
0.1132,1,1,0.0058,54.56,0,2328,3
0.1126,1,1,0.0040,43.9,0,6006,3
0.1136,1,1,0.0063,59.3,0,2283,11
0.0880,1,1,0.0040,73.51,0,3932,3
0.1209,1,1,0.0081,91.61,0,29441,9
0.1127,1,1,0.0040,92.63,0,1574,4
0.1152,1,1,0.0040,56.59,0,4946,11
0.1169,1,1,0.0040,35.44,0,7327,7
0.1120,1,1,0.0087,71.48,0,5010,3
0.1141,1,1,0.0052,34.26,0,6305,3
0.1150,1,1,0.0040,50.16,0,5955,2
0.1129,1,1,0.0052,50.16,0,8965,7
0.1094,1,1,0.0040,92.63,0,784,5
0.1125,1,1,0.0052,64.04,0,1387,3
0.1199,1,1,0.0058,91.61,0,7591,9
0.1194,1,1,0.0052,75.71,0,7566,11
0.1199,1,1,0.0040,91.61,0,7303,9
0.1127,1,1,0.0121,57.61,0,6254,3
0.1138,1,1,0.0040,34.26,0,1480,3
0.1131,1,1,0.0046,71.48,0,3524,3
0.1017,1,1,0.0069,84.68,0,4452,3
0.1133,1,1,0.0069,68.77,0,12148,5
0.1129,1,1,0.0040,29.52,0,1796,3
0.1150,1,1,0.0040,56.59,0,14257,10
0.1044,1,1,0.0046,71.51,0,5697,7
0.0962,1,1,0.0040,72.5,0,3141,3
0.0959,1,1,0.0040,56.59,0,4552,11
0.1180,1,1,0.0040,80.58,0,16524,7
0.1158,1,1,0.0046,35.27,0,3851,8
0.1126,1,1,0.0052,48.13,0,622,1
0.1133,1,1,0.0052,40.51,0,1011,4
0.1124,1,1,0.0063,63.02,0,305,3
0.0612,1,1,0.0040,100.07,0,2745,2
0.1125,1,1,0.0063,85.18,0,1700,4
0.1135,1,1,0.0040,67.76,0,3425,8
0.1187,1,1,0.0069,38.32,0,6729,10
0.1023,1,1,0.0040,68.44,0,4092,5
0.1126,1,1,0.0069,65.05,0,4298,3
0.1146,1,1,0.0052,68.77,0,3366,4
0.1133,1,1,0.0040,92.63,0,2007,3
0.1127,1,1,0.0046,59.3,0,3715,4
0.1126,1,1,0.0063,62.68,0,1882,3
0.0973,1,1,0.0046,73.17,0,5219,3
0.1176,1,1,0.0058,49.15,0,5676,7
0.1133,1,1,0.0052,60.82,0,2530,3
0.1139,1,1,0.0046,34.26,0,2181,3
0.1089,1,1,0.0081,25.8,0,3464,3
0.1151,1,1,0.0081,56.59,0,3460,11
0.1111,1,1,0.0040,54.56,0,4808,3
0.1131,1,1,0.0040,47.12,0,1411,14
0.1130,1,1,0.0040,71.48,0,2788,3
0.1127,1,1,0.0040,47.12,0,1298,7
0.1146,1,1,0.0052,33.07,0,9777,5
0.1146,1,1,0.0040,68.77,0,3471,4
0.1057,1,1,0.0052,49.15,0,5909,7
0.1131,1,1,0.0063,60.31,0,3977,5
0.1067,1,1,0.0040,49.15,0,8121,7
0.1130,1,1,0.0121,71.48,0,2476,3
0.0778,1,1,0.0052,80.58,0,6759,7
0.1130,1,1,0.0058,68.77,0,2861,4
0.1150,1,1,0.0040,63.02,0,8568,11
0.1132,1,1,0.0040,72.5,0,3167,5
0.1125,1,1,0.0052,10.91,0,774,2
0.1138,1,1,0.0040,43.73,0,1712,3
0.1059,1,1,0.0052,85.18,0,14196,7
0.1138,1,1,0.0075,63.86,0,4785,6
0.1130,1,1,0.0052,71.48,0,1004,3
0.1669,1,1,0.0046,37.3,0,165889,3
0.1098,1,1,0.0052,60.82,0,1021,2
0.1123,1,1,0.0133,-10.76,1,1210,2
0.1013,1,1,0.0040,55.58,0,23094,6
0.1196,1,1,0.0046,75.71,0,10362,11
0.0970,1,1,0.0040,69.28,0,3677,7
0.1129,1,1,0.0052,68.77,0,3128,5
0.0740,1,1,0.0127,47.79,1,3329,3
0.1128,1,1,0.0063,72.53,0,978,8
0.1147,1,1,0.0058,68.77,0,5275,4
0.1167,1,1,0.0052,35.44,0,4653,7
0.1136,1,1,0.0046,96.18,0,2534,5
0.1101,1,1,0.0046,68.44,0,2447,5
0.1156,1,1,0.0046,80.58,0,5259,7
0.1179,1,1,0.0075,49.15,0,12150,7
0.1129,1,1,0.0052,79.97,0,687,7
0.1147,1,1,0.0040,34.26,0,21926,3
0.1141,1,1,0.0069,34.26,0,6274,3
0.1116,1,1,0.0069,65.05,0,8713,3
0.1125,1,1,0.0144,51.85,0,1865,2
0.0521,1,1,0.0133,80.58,0,8330,7
0.1123,1,1,0.0081,54.56,0,6571,3
0.1134,1,1,0.0040,56.62,0,3604,2
0.1195,1,1,0.0040,75.71,0,9736,11
0.1125,1,1,0.0052,42.72,0,561,4
0.0923,1,1,0.0219,84.0,0,39853,3
0.1126,1,1,0.0040,35.27,0,2761,2
0.1078,1,1,0.0040,75.2,0,1057,5
0.1149,1,1,0.0046,50.16,0,3009,2
0.1160,1,1,0.0063,35.27,0,9627,8
0.1125,1,1,0.0052,68.77,0,251,3
0.0956,1,1,0.0104,25.8,0,5962,6
0.1097,1,1,0.0075,79.97,0,2369,7
0.1084,1,1,0.0058,40.69,0,929,5
0.1138,1,1,0.0040,60.82,0,3650,9
0.1125,1,1,0.0058,45.93,0,1307,3
0.1102,1,1,0.0063,92.63,0,852,5
0.1126,1,1,0.0081,56.59,0,4193,2
0.1129,1,1,0.0081,13.95,1,873,4
0.1061,1,1,0.0046,34.26,0,1924,3
0.1125,1,1,0.0040,35.27,0,332,2
0.1078,1,1,0.0069,38.32,0,6233,10
0.1130,1,1,0.0046,55.58,0,1110,3
0.1124,1,1,0.0052,51.18,0,24,1
0.1116,1,1,0.0081,42.72,0,1839,3
0.0971,1,1,0.0069,76.22,0,17634,2
0.1149,1,1,0.0063,50.16,0,2850,2
0.1040,1,1,0.0052,55.58,0,1537,3
0.1059,1,1,0.0040,42.72,0,9840,2
0.1125,1,1,0.0040,73.17,0,715,3
0.1127,1,1,0.0046,8.2,0,443,5
0.1125,1,1,0.0069,80.28,0,268,2
0.0946,1,1,0.0058,68.77,0,2670,5
0.1130,1,1,0.0040,65.05,0,968,10
0.1110,1,1,0.0052,47.12,0,376,7
0.1125,1,1,0.0046,75.2,1,1188,1
0.1155,1,1,0.0052,56.59,0,11807,11
0.1144,1,1,0.0046,33.07,0,6694,5
0.1083,1,1,0.0058,48.13,0,412,1
0.1125,1,1,0.0075,49.15,0,3264,2
0.1131,1,1,0.0046,72.5,0,1696,5
0.1143,1,1,0.0058,38.32,0,11426,10
0.1187,1,1,0.0063,38.32,0,6354,10
0.1098,1,1,0.0040,38.32,0,7274,10
0.1126,1,1,0.0040,48.13,0,203,1
0.1135,1,1,0.0046,56.62,0,4818,2
0.0957,1,1,0.0040,76.22,0,2599,3
0.1093,1,1,0.0069,47.12,0,1983,7
0.1125,1,1,0.0040,35.27,0,395,4
0.1126,1,1,0.0040,49.15,0,603,4
0.1136,1,1,0.0046,96.18,0,3896,5
0.1132,1,1,0.0052,60.31,0,6905,5
0.1160,1,1,0.0161,55.24,0,4272,7
0.1097,1,1,0.0063,61.83,0,2424,10
0.1136,1,1,0.0046,96.18,0,2810,5
0.1150,1,1,0.0052,33.07,0,19745,5
0.1197,1,1,0.0040,75.71,0,14026,11
0.1139,1,1,0.0046,34.26,0,2216,3
0.1093,1,1,0.0046,40.72,0,14967,2
0.1194,1,1,0.0046,75.71,0,7671,11
0.0977,1,1,0.0052,25.8,0,1309,6
0.1052,1,1,0.0046,63.02,0,1640,10
0.1187,1,1,0.0081,38.32,0,6643,10
0.1138,1,1,0.0040,63.86,0,4807,6
0.1130,1,1,0.0081,79.97,0,2399,7
0.1126,1,1,0.0040,56.59,0,1134,2
0.1142,1,1,0.0092,75.71,0,9379,11
0.1125,1,1,0.0040,-18.21,1,26658,5
0.1208,1,1,0.0069,44.41,0,83636,6
0.1131,1,1,0.0052,55.58,0,3365,3
0.1129,1,1,0.0046,71.48,0,580,3
0.1154,1,1,0.0040,50.16,0,13863,2
0.1068,1,1,0.0046,50.16,0,5529,2
0.1138,1,1,0.0040,49.99,0,2148,6
0.1064,1,1,0.0046,94.15,0,968,3
0.1236,1,1,0.0046,52.87,0,10985,11
0.1195,1,1,0.0040,75.71,0,8240,11
0.1141,1,1,0.0040,34.26,0,7604,3
0.1129,1,1,0.0040,12.94,0,575,5
0.1331,1,1,0.0046,64.04,0,21520,14
0.1126,1,1,0.0040,84.17,0,1125,1
0.1127,1,1,0.0046,88.43,0,2727,4
0.1188,1,1,0.0046,38.32,0,7886,10
0.1125,1,1,0.0040,25.8,0,2166,1
0.1130,1,1,0.0075,71.48,0,2364,3
0.1142,1,1,0.0040,37.98,1,2084,12
0.1132,1,1,0.0040,60.82,0,948,3
0.1127,1,1,0.0046,59.8,0,4710,3
0.1176,1,1,0.0040,49.15,0,5399,7
0.1047,1,1,0.0040,37.98,1,6808,4
0.1125,1,1,0.0040,18.35,0,1329,7
0.1131,1,1,0.0081,71.48,0,3076,3
0.1135,1,1,0.0046,58.62,0,10631,6
0.1126,1,1,0.0040,42.72,0,2521,4
0.0681,1,1,0.0040,63.86,0,4387,6
0.1126,1,1,0.0075,48.13,0,831,1
0.1125,1,1,0.0063,82.51,0,2358,3
0.1138,1,1,0.0052,6.5,1,2363,7
0.1138,1,1,0.0040,50.84,0,5577,7
0.1049,1,1,0.0087,56.62,0,10196,2
0.1081,1,1,0.0046,68.77,0,4298,9
0.1133,1,1,0.0040,60.31,0,9281,5
0.1125,1,1,0.0046,42.72,0,1850,3
0.1052,1,1,0.0046,63.86,0,2447,6
0.1146,1,1,0.0081,68.77,0,3104,4
0.1125,1,1,0.0040,51.34,0,1716,4
0.1127,1,1,0.0040,119.19,0,2990,5
0.1125,1,1,0.0075,70.8,0,670,4
0.1130,1,1,0.0040,92.63,0,1294,5
0.1133,1,1,0.0040,56.62,0,1093,2
0.2473,1,1,0.0179,56.59,0,1780449,10
0.1152,1,1,0.0052,56.59,0,4530,11
0.1126,1,1,0.0075,44.41,0,2686,2
0.0830,1,1,0.0040,80.28,0,4047,1
0.1126,1,1,0.0052,49.15,0,2020,4
0.0995,1,1,0.0040,63.02,0,9613,11
0.1139,1,1,0.0087,68.77,0,22385,5
0.1125,1,1,0.0040,49.15,0,332,2
0.1130,1,1,0.0040,64.37,0,1178,9
0.1371,1,1,0.0156,52.19,0,157817,7
0.1159,1,1,0.0040,35.27,0,6906,8
0.1136,1,1,0.0046,80.78,0,22112,6
0.1127,1,1,0.0063,76.72,0,2623,3
0.1133,1,1,0.0040,56.62,0,1558,2
0.1126,1,1,0.0040,56.59,0,3058,4
0.1151,1,1,0.0046,50.16,0,8398,2
0.1146,1,1,0.0040,68.77,0,3478,4
0.1051,1,1,0.0040,40.51,0,1236,4
0.1151,1,1,0.0040,50.16,0,8587,2
0.1194,1,1,0.0040,75.71,0,7518,11
0.1154,1,1,0.0081,35.44,0,6750,7
0.1098,1,1,0.0052,11.58,1,3390,3
0.1146,1,1,0.0046,68.77,0,2473,4
0.1194,1,1,0.0046,75.71,0,6799,11
0.1187,1,1,0.0058,38.32,0,6947,10
0.1074,1,1,0.0121,49.15,0,3302,4
0.0589,1,1,0.0063,77.74,0,100820,3
0.1131,1,1,0.0040,79.97,0,4031,7
0.1126,1,1,0.0063,60.82,0,7371,4
0.1020,1,1,0.0052,76.22,0,1243,1
0.1111,1,1,0.0104,42.72,0,4885,7
0.1130,1,1,0.0040,79.97,0,3161,7
0.1146,1,1,0.0063,68.77,0,2618,4
0.1128,1,1,0.0104,96.48,0,1576,6
0.0352,1,1,0.0202,60.82,0,13546,5
0.1091,1,1,0.0052,-18.21,1,7974,5
0.1149,1,1,0.0052,50.16,0,2983,2
0.1126,1,1,0.0046,71.14,1,3027,3
0.1168,1,1,0.0046,35.44,0,5859,7
0.1056,1,1,0.0087,55.58,0,3360,5
0.1189,1,1,0.0046,38.32,0,10472,10
0.1137,1,1,0.0087,63.86,0,1559,6
0.1127,1,1,0.0052,56.59,0,2806,2
0.1130,1,1,0.0058,75.2,0,4525,5
0.1094,1,1,0.0058,50.84,0,3707,7
0.1128,1,1,0.0046,79.97,0,2662,4
0.1124,1,1,0.0046,76.22,0,439,2
0.1083,1,1,0.0046,51.85,0,850,2
0.1084,1,1,0.0087,75.71,0,11907,11
0.1125,1,1,0.0052,73.17,0,848,3
0.1032,1,1,0.0052,72.5,0,3610,5
0.1150,1,1,0.0040,50.16,0,5463,2
0.1125,1,1,0.0052,47.45,0,352,4
0.1130,1,1,0.0040,55.58,0,2932,3
0.1072,1,1,0.0190,64.04,0,38630,3
0.0802,1,1,0.0052,35.27,0,11205,2
0.1109,1,1,0.0040,77.74,0,987,3
0.1135,1,1,0.0040,96.18,0,1950,5
0.1131,1,1,0.0046,75.2,0,6677,5
0.1409,1,1,0.0087,61.33,0,136984,5
0.1158,1,1,0.0058,35.27,0,4658,8
0.1194,1,1,0.0069,75.71,0,6844,11
0.1154,1,1,0.0063,35.27,0,64846,7
0.1130,1,1,0.0040,71.48,0,1109,3
0.1149,1,1,0.0040,50.16,0,2646,2
0.1109,1,1,0.0040,72.5,0,7884,2
0.1823,1,1,0.0098,36.96,0,172022,7
0.1079,1,1,0.0075,56.62,0,10123,2
